,location,dag_file_name,task,missing_file_name,json_file_location,error
184,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\dags,payment_refund_and_cancel_s3_parquet_preprod_4638_payments_insights.py,livy_payment_refund_and_cancel_kafka_to_s3_parquet_stage_0_cancel_failed_kafka_to_s3_parquet_job,sparkSql/payment_refund_and_cancel_s3_parquet_preprod_4638_payments_insights_payment_refund_and_cancel_kafka_to_s3_parquet_stage_0_payment_cancel_failed_kafka_to_s3_parquet_preprod.sql  ,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\user_config\argument_payment_refund_and_cancel_s3_parquet_preprod_4638_payments_insights_payment_refund_and_cancel_kafka_to_s3_parquet_stage_0_cancel_failed_kafka_to_s3_parquet_job.json,"spark sql is not present or sql file is greater, len is :257"
185,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\dags,payment_refund_and_cancel_s3_parquet_preprod_4638_payments_insights.py,livy_payment_refund_and_cancel_kafka_to_s3_parquet_stage_0_refund_succeeded_kafka_to_s3_parquet_job,sparkSql/payment_refund_and_cancel_s3_parquet_preprod_4638_payments_insights_payment_refund_and_cancel_kafka_to_s3_parquet_stage_0_payment_refund_succeeded_kafka_to_s3_parquet_preprod.sql  ,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\user_config\argument_payment_refund_and_cancel_s3_parquet_preprod_4638_payments_insights_payment_refund_and_cancel_kafka_to_s3_parquet_stage_0_refund_succeeded_kafka_to_s3_parquet_job.json,"spark sql is not present or sql file is greater, len is :260"
186,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\dags,payment_refund_and_cancel_s3_parquet_preprod_4638_payments_insights.py,livy_payment_refund_and_cancel_kafka_to_s3_parquet_stage_0_refund_failed_kafka_to_s3_parquet_job,sparkSql/payment_refund_and_cancel_s3_parquet_preprod_4638_payments_insights_payment_refund_and_cancel_kafka_to_s3_parquet_stage_0_payment_refund_failed_kafka_to_s3_parquet_preprod.sql  ,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\user_config\argument_payment_refund_and_cancel_s3_parquet_preprod_4638_payments_insights_payment_refund_and_cancel_kafka_to_s3_parquet_stage_0_refund_failed_kafka_to_s3_parquet_job.json,"spark sql is not present or sql file is greater, len is :257"
187,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\dags,payment_refund_teradata_preprod_4638_payments_insights.py,livy_payment_refund_kafka_to_teradata_stg_stage_1_refund_succeeded_V2_kafka_to_teradata_stg_job,sparkSql/payment_refund_teradata_preprod_4638_payments_insights_payment_refund_kafka_to_teradata_stg_stage_1_payment_refund_succeeded_v2_kafka_to_teradata_stg_preprod.sql  ,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\user_config\argument_payment_refund_teradata_preprod_4638_payments_insights_payment_refund_kafka_to_teradata_stg_stage_1_refund_succeeded_V2_kafka_to_teradata_stg_job.json,"spark sql is not present or sql file is greater, len is :243"
188,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\dags,payment_refund_teradata_preprod_4638_payments_insights.py,livy_payment_refund_kafka_to_teradata_stg_stage_1_refund_failed_V2_kafka_to_teradata_stg_job,sparkSql/payment_refund_teradata_preprod_4638_payments_insights_payment_refund_kafka_to_teradata_stg_stage_1_payment_refund_failed_v2_kafka_to_teradata_stg_preprod.sql  ,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\user_config\argument_payment_refund_teradata_preprod_4638_payments_insights_payment_refund_kafka_to_teradata_stg_stage_1_refund_failed_V2_kafka_to_teradata_stg_job.json,"spark sql is not present or sql file is greater, len is :240"
189,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\dags,payment_reset_teradata_preprod_4638_payments_insights.py,livy_payment_reset_s3_avro_to_teradata_stage_0_s3_avro_to_teradata_stg_job,sparkSql/payment_reset_teradata_preprod_4638_payments_insights_payment_reset_s3_avro_to_teradata_stage_0_payment_reset_s3_avro_to_teradata_stg_preprod.sql  ,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\user_config\argument_payment_reset_teradata_preprod_4638_payments_insights_payment_reset_s3_avro_to_teradata_stage_0_s3_avro_to_teradata_stg_job.json,"spark sql is not present or sql file is greater, len is :221"
190,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\dags,payment_settlement_intent_data_fix_teradata_preprod_4638_payments_insights.py,livy_payment_settlement_intent_data_fix_hive_to_teradata_stage_0_hive_to_teradata_stg_job,sparkSql/payment_settlement_intent_data_fix_teradata_preprod_4638_payments_insights_payment_settlement_intent_data_fix_hive_to_teradata_stage_0_payment_settlement_intent_data_fix_hive_to_teradata_stg_preprod.sql  ,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\user_config\argument_payment_settlement_intent_data_fix_teradata_preprod_4638_payments_insights_payment_settlement_intent_data_fix_hive_to_teradata_stage_0_hive_to_teradata_stg_job.json,"spark sql is not present or sql file is greater, len is :257"
191,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\dags,payment_settlement_intent_teradata_preprod_4638_payments_insights.py,livy_payment_settlement_intent_kafka_to_teradata_stg_stage_0_kafka_to_teradata_stg_job,sparkSql/payment_settlement_intent_teradata_preprod_4638_payments_insights_payment_settlement_intent_kafka_to_teradata_stg_stage_0_payment_settlement_intent_kafka_to_teradata_stg_preprod.sql  ,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\user_config\argument_payment_settlement_intent_teradata_preprod_4638_payments_insights_payment_settlement_intent_kafka_to_teradata_stg_stage_0_kafka_to_teradata_stg_job.json,"spark sql is not present or sql file is greater, len is :245"
192,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\dags,payment_settlement_intent_teradata_v2_historical_preprod_4638_payments_insights.py,livy_payment_settlement_intent_kafka_to_teradata_stg_historical_stage_hive_to_s3_csv_job,sparkSql/payment_settlement_intent_teradata_v2_historical_preprod_4638_payments_insights_payment_settlement_intent_kafka_to_teradata_stg_historical_stage_payment_settlement_intent_kafka_to_teradata_stg_historical_v2_preprod.sql  ,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\user_config\argument_payment_settlement_intent_teradata_v2_historical_preprod_4638_payments_insights_payment_settlement_intent_kafka_to_teradata_stg_historical_stage_hive_to_s3_csv_job.json,"spark sql is not present or sql file is greater, len is :261"
193,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\dags,payment_settlement_intent_teradata_v2_preprod_4638_payments_insights.py,livy_payment_settlement_intent_kafka_to_teradata_stg_stage_1_settlement_intent_kafka_to_teradata_stg_job,sparkSql/payment_settlement_intent_teradata_v2_preprod_4638_payments_insights_payment_settlement_intent_kafka_to_teradata_stg_stage_1_payment_settlement_intent_v2_kafka_to_teradata_stg_preprod.sql  ,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\user_config\argument_payment_settlement_intent_teradata_v2_preprod_4638_payments_insights_payment_settlement_intent_kafka_to_teradata_stg_stage_1_settlement_intent_kafka_to_teradata_stg_job.json,"spark sql is not present or sql file is greater, len is :266"
194,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\dags,payment_settlement_intent_v2_data_fix_teradata_preprod_4638_payments_insights.py,livy_payment_settlement_intent_v2_data_fix_hive_to_teradata_stage_0_hive_to_teradata_stg_job,sparkSql/payment_settlement_intent_v2_data_fix_teradata_preprod_4638_payments_insights_payment_settlement_intent_v2_data_fix_hive_to_teradata_stage_0_payment_settlement_intent_data_fix_hive_to_teradata_stg_preprod.sql  ,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\user_config\argument_payment_settlement_intent_v2_data_fix_teradata_preprod_4638_payments_insights_payment_settlement_intent_v2_data_fix_hive_to_teradata_stage_0_hive_to_teradata_stg_job.json,"spark sql is not present or sql file is greater, len is :263"
195,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\dags,payment_settlement_result_s3_parquet_4638_payments_insights.py,livy_payment_settlement_s3_avro_to_s3_parquet_stage_0_s3_to_s3_job,sparkSql/payment_settlement_result_s3_parquet_4638_payments_insights_payment_settlement_s3_avro_to_s3_parquet_stage_0_payment_settlement_result_s3_avro_to_s3_parquet.sql  ,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\user_config\argument_payment_settlement_result_s3_parquet_4638_payments_insights_payment_settlement_s3_avro_to_s3_parquet_stage_0_s3_to_s3_job.json,"spark sql is not present or sql file is greater, len is :219"
196,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\dags,payment_settlement_result_s3_parquet_preprod_4638_payments_insights.py,livy_payment_settlement_s3_avro_to_s3_parquet_stage_0_s3_to_s3_job,sparkSql/payment_settlement_result_s3_parquet_preprod_4638_payments_insights_payment_settlement_s3_avro_to_s3_parquet_stage_0_payment_settlement_result_s3_avro_to_s3_parquet_preprod.sql  ,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\user_config\argument_payment_settlement_result_s3_parquet_preprod_4638_payments_insights_payment_settlement_s3_avro_to_s3_parquet_stage_0_s3_to_s3_job.json,"spark sql is not present or sql file is greater, len is :227"
197,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\dags,payment_settlement_result_teradata_preprod_4638_payments_insights.py,livy_payment_settlement_result_kafka_to_teradata_stg_stage_0_kafka_to_teradata_stg_job,sparkSql/payment_settlement_result_teradata_preprod_4638_payments_insights_payment_settlement_result_kafka_to_teradata_stg_stage_0_payment_settlement_result_kafka_to_teradata_stg_preprod.sql  ,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\user_config\argument_payment_settlement_result_teradata_preprod_4638_payments_insights_payment_settlement_result_kafka_to_teradata_stg_stage_0_kafka_to_teradata_stg_job.json,"spark sql is not present or sql file is greater, len is :245"
198,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\dags,session_event_delta_preprod_4638_payments_insights.py,livy_session_event_batch_start_delta_session_event_batch_start_delta_job,delta/session_event_delta_preprod_4638_payments_insights_session_event_batch_start_delta_delta_batch_start_preprod.sql  ,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\user_config\argument_session_event_delta_preprod_4638_payments_insights_session_event_batch_start_delta_session_event_batch_start_delta_job.json,"spark sql is not present or sql file is greater, len is :216"
199,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\dags,session_event_delta_preprod_4638_payments_insights.py,livy_session_obj_flatten_delta_session_kafka_to_s3_delta_job,delta/session_event_delta_preprod_4638_payments_insights_session_obj_flatten_delta_session_obj_flatten_kafka_to_s3_delta_preprod.sql  ,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\user_config\argument_session_event_delta_preprod_4638_payments_insights_session_obj_flatten_delta_session_kafka_to_s3_delta_job.json,"spark sql is not present or sql file is greater, len is :204"
200,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\dags,session_event_delta_preprod_4638_payments_insights.py,livy_customer_activity_added_to_bag_session_delta_added_to_bag_session_delta,delta/session_event_delta_preprod_4638_payments_insights_customer_activity_added_to_bag_session_delta_added_to_bag_session_delta_preprod.sql  ,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\user_config\argument_session_event_delta_preprod_4638_payments_insights_customer_activity_added_to_bag_session_delta_added_to_bag_session_delta.json,"spark sql is not present or sql file is greater, len is :220"
201,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\dags,session_event_delta_preprod_4638_payments_insights.py,livy_customer_activity_removed_from_bag_session_delta_removed_from_bag_session_delta,delta/session_event_delta_preprod_4638_payments_insights_customer_activity_removed_from_bag_session_delta_removed_from_bag_session_delta_preprod.sql  ,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\user_config\argument_session_event_delta_preprod_4638_payments_insights_customer_activity_removed_from_bag_session_delta_removed_from_bag_session_delta.json,"spark sql is not present or sql file is greater, len is :228"
202,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\dags,session_event_delta_preprod_4638_payments_insights.py,livy_customer_activity_ordersubmitted_session_delta_ordersubmitted_session_delta,delta/session_event_delta_preprod_4638_payments_insights_customer_activity_ordersubmitted_session_delta_ordersubmitted_session_delta_preprod.sql  ,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\user_config\argument_session_event_delta_preprod_4638_payments_insights_customer_activity_ordersubmitted_session_delta_ordersubmitted_session_delta.json,"spark sql is not present or sql file is greater, len is :224"
203,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\dags,session_event_delta_preprod_4638_payments_insights.py,livy_customer_activity_arrived_session_delta_arrived_session_delta,delta/session_event_delta_preprod_4638_payments_insights_customer_activity_arrived_session_delta_arrived_session_delta_preprod.sql  ,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\user_config\argument_session_event_delta_preprod_4638_payments_insights_customer_activity_arrived_session_delta_arrived_session_delta.json,"spark sql is not present or sql file is greater, len is :210"
204,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\dags,session_event_delta_preprod_4638_payments_insights.py,livy_customer_activity_authenticated_session_delta_authenticated_session_delta,delta/session_event_delta_preprod_4638_payments_insights_customer_activity_authenticated_session_delta_authenticated_session_delta_preprod.sql  ,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\user_config\argument_session_event_delta_preprod_4638_payments_insights_customer_activity_authenticated_session_delta_authenticated_session_delta.json,"spark sql is not present or sql file is greater, len is :222"
205,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\dags,session_event_delta_preprod_4638_payments_insights.py,livy_customer_activity_engaged_session_delta_engaged_session_delta,delta/session_event_delta_preprod_4638_payments_insights_customer_activity_engaged_session_delta_engaged_session_delta_preprod.sql  ,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\user_config\argument_session_event_delta_preprod_4638_payments_insights_customer_activity_engaged_session_delta_engaged_session_delta.json,"spark sql is not present or sql file is greater, len is :210"
206,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\dags,session_event_delta_preprod_4638_payments_insights.py,livy_customer_activity_identified_session_delta_identified_session_delta,delta/session_event_delta_preprod_4638_payments_insights_customer_activity_identified_session_delta_identified_session_delta_preprod.sql  ,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\user_config\argument_session_event_delta_preprod_4638_payments_insights_customer_activity_identified_session_delta_identified_session_delta.json,"spark sql is not present or sql file is greater, len is :216"
207,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\dags,session_event_delta_preprod_4638_payments_insights.py,livy_customer_activity_impressed_session_delta_impressed_session_delta,delta/session_event_delta_preprod_4638_payments_insights_customer_activity_impressed_session_delta_impressed_session_delta_preprod.sql  ,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\user_config\argument_session_event_delta_preprod_4638_payments_insights_customer_activity_impressed_session_delta_impressed_session_delta.json,"spark sql is not present or sql file is greater, len is :214"
208,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\dags,session_event_delta_preprod_4638_payments_insights.py,livy_customer_activity_product_detail_viewed_session_delta_product_detail_viewed_session_delta,delta/session_event_delta_preprod_4638_payments_insights_customer_activity_product_detail_viewed_session_delta_product_detail_viewed_session_delta_preprod.sql  ,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\user_config\argument_session_event_delta_preprod_4638_payments_insights_customer_activity_product_detail_viewed_session_delta_product_detail_viewed_session_delta.json,"spark sql is not present or sql file is greater, len is :238"
209,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\dags,session_event_delta_preprod_4638_payments_insights.py,livy_customer_activity_product_summary_collection_viewed_session_delta_product_summary_collection_viewed_session_delta,delta/session_event_delta_preprod_4638_payments_insights_customer_activity_product_summary_collection_viewed_session_delta_product_summary_collection_viewed_session_delta_preprod.sql  ,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\user_config\argument_session_event_delta_preprod_4638_payments_insights_customer_activity_product_summary_collection_viewed_session_delta_product_summary_collection_viewed_session_delta.json,"spark sql is not present or sql file is greater, len is :262"
210,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\dags,session_event_delta_preprod_4638_payments_insights.py,livy_customer_activity_product_summary_selected_session_delta_product_summary_selected_session_delta,delta/session_event_delta_preprod_4638_payments_insights_customer_activity_product_summary_selected_session_delta_product_summary_selected_session_delta_preprod.sql  ,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\user_config\argument_session_event_delta_preprod_4638_payments_insights_customer_activity_product_summary_selected_session_delta_product_summary_selected_session_delta.json,"spark sql is not present or sql file is greater, len is :244"
211,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\dags,session_event_delta_preprod_4638_payments_insights.py,livy_customer_activity_searchperformed_session_delta_searchperformed_session_delta,delta/session_event_delta_preprod_4638_payments_insights_customer_activity_searchperformed_session_delta_searchperformed_session_delta_preprod.sql  ,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\user_config\argument_session_event_delta_preprod_4638_payments_insights_customer_activity_searchperformed_session_delta_searchperformed_session_delta.json,"spark sql is not present or sql file is greater, len is :226"
212,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\dags,session_event_delta_preprod_4638_payments_insights.py,livy_customer_activity_browse_search_results_generated_session_delta_browse_search_results_generated_session_delta,delta/session_event_delta_preprod_4638_payments_insights_customer_activity_browse_search_results_generated_session_delta_browse_search_results_generated_session_delta_preprod.sql  ,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\user_config\argument_session_event_delta_preprod_4638_payments_insights_customer_activity_browse_search_results_generated_session_delta_browse_search_results_generated_session_delta.json,"spark sql is not present or sql file is greater, len is :258"
213,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\dags,session_event_delta_preprod_4638_payments_insights.py,livy_customer_activity_keyword_search_results_generated_session_delta_keyword_search_results_generated_session_delta,delta/session_event_delta_preprod_4638_payments_insights_customer_activity_keyword_search_results_generated_session_delta_keyword_search_results_generated_session_delta_preprod.sql  ,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\user_config\argument_session_event_delta_preprod_4638_payments_insights_customer_activity_keyword_search_results_generated_session_delta_keyword_search_results_generated_session_delta.json,"spark sql is not present or sql file is greater, len is :260"
214,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\dags,session_event_delta_preprod_4638_payments_insights.py,livy_session_event_batch_end_delta_session_event_batch_end_delta_job,delta/session_event_delta_preprod_4638_payments_insights_session_event_batch_end_delta_delta_batch_end_preprod.sql  ,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\user_config\argument_session_event_delta_preprod_4638_payments_insights_session_event_batch_end_delta_session_event_batch_end_delta_job.json,"spark sql is not present or sql file is greater, len is :212"
215,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\dags,worldpay_card_networks_preprod_4638_payments_insights.py,livy_worldpay_card_networks_s3_to_teradata_stage_worldpay_card_networks_s3_to_teradata_job,sparkSql/worldpay_card_networks_preprod_4638_payments_insights_worldpay_card_networks_s3_to_teradata_stage_worldpay_card_networks_s3_to_teradata_preprod.sql  ,D:/Dataproc_Atomation/ip/dags\4638\app07420-payments-insights-framework\user_config\argument_worldpay_card_networks_preprod_4638_payments_insights_worldpay_card_networks_s3_to_teradata_stage_worldpay_card_networks_s3_to_teradata_job.json,"spark sql is not present or sql file is greater, len is :237"
